Client_ID,Professionals_Count,Students_Count,Observers_Count,Course_Start_Date,Practical_Hours,Theory_Hours,Registration_Days_Before,Origin_Country,Catering_Package,Welcome_Gift_Type,Requested_Lab_Config,Assigned_Lab_Config,Prev_Course_Dropouts,Prev_Course_Attended,Pre_Course_Supports_Tickets,Physical_Course_Kits,Waiting_List_Days,Registration_Changes,Enrollment_Type,Lanyard_Color,Client_Category,Submission_Source,Returning_Client,Agent_ID,Company_ID,Payment_Terms,Daily_Tuition_Cost,Dropped_Course
8814,2,1.0,0,2016-12-08,0,3,49.0,ESP,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,93.6,1
23424,2,0.0,1,2016-12-24,1,1,158.0,NLD,No Food Plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,79.2,1
55144,2,0.0,0,2015-08-21,0,2,3.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,Contractual Agreement,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,106.0,0
3438,2,0.0,0,2015-12-09,0,2,33.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Gen#eral Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,261.0,,Prepaid (Non-Refundable),110.0,1
60736,2,0.0,0,2016-08-06,2,1,8.0,DEU,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,  General Admission ,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,151.0,1
55080,2,1.0,0,2015-11-27,1,2,84.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,2,Affiliated Admission,RED,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,92.8,0
18471,2,0.0,0,2016-12-04,2,0,12.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,1,General Admission,  Blue  ,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,  Pay Upon Start  ,104.0,1
70384,2,0.0,0,2016-06-10,2,2,,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,119.85,0
63250,2,0.0,0,2016-05-07,2,4,71.0,GBR,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,Affiliated Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,PAY UPON START,132.6,0
19467,3,0.0,0,2016-07-31,2,5,125.0,FRA,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,1,General Admission,Green,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,140.27,0
78337,2,0.0,0,2016-10-05,1,4,275.0,PRT,Standard (Coffee Only)*,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,261.0,,Prepaid (Non-Refundable),90.0,1
18811,2,0.0,0,2016-04-13,0,1,180.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,38,0,General Admission,Blue,TRADITIONAL IT & TELECOMM,B2B Platforms & Resellers,0,138.0,,Prepaid (Non-Refundable),125.0,1
61956,2,0.0,0,2016-06-26,2,0,87.0,TUR,no food plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,85.5,1
30687,2,0.0,0,2016-03-18,0,2,47.0,GBR,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,112.5,1
76401,1,0.0,0,2015-11-20,0,2,32.0,PRT,STANDARD (COFFEE ONLY),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,affiliated admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,,,Pay Upon Start,73.0,0
7418,2,0.0,0,2016-04-07,0,2,274.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue, Big Tech & Multinationals  ,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
62535,2,0.0,0,2017-01-26,0,2,566.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,,0,218.0,,Prepaid (Non-Refundable),62.0,1
5785,2,0.0,0,2015-09-25,2,2,56.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Dual Monitor Setup,0,0,0,0.0,0,0,Affiliated Admission,red,Traditional IT & Telecomm,B2B Platforms & Resellers,0,261.0,,Pay Upon Start,185.0,0
44207,2,0.0,0,2015-09-08,0,1,,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,  Blue ,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),60.0,1
77452,2,0.0,0,2016-03-13,2,2,6.0, prt  ,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission, Blue ,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,107.0,0
2033,2,0.0,0,2016-04-13,0,1,180.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,38,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,138.0,,Prepaid (Non-Refundable),125.0,1
61060,2,0.0,0,2015-10-29,0,3,45.0,PRT,standard (coffee only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,205.0,, Prepaid (Non-Refundable)  ,70.0,1
53661,2,0.0,0,2016-06-20,1,2,33.0,  ISR ,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Red,Traditional IT & Telecomm,b2b platforms & resellers,0,321.0,,Pay Upon Start,85.5,0
36157,2,0.0,0,2016-07-16,0,1,5.0,ESP,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,151.0,1
68662,1,0.0,0,2015-10-15,0,2,14.0,DZA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,  B2B Platforms & Resellers  ,0,208.0,,Pay Upon Start,100.0,0
74916,2,0.0,0,2017-03-06,1,3,29.0,PRT,Lunch Included,Branded Notebook,MacOS Station,MacOS Station,0,0,0,0.0,0,0,General Admission,Blue,TRADITIONAL IT & TELECOMM,B2B Platforms & Resellers,0,252.0,,Pay Upon Start,126.48,1
3169,2,0.0,0,2016-05-21,0,1,31.0,CHN,no food plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Red,SAAS & SOFTWARE HOUSES,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,89.4,0
61215,1,0.0,0,2017-02-22,0,2,48.0,ESP,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals, B2B Platforms & Resellers ,0,,,Pay Upon Start,65.0,0
8654,1,0.0,0,2017-01-04,0,4,94.0,ITA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,  Red ,saas & software houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,88.4,1
24021,2,0.0,0,2017-03-15,0,3,92.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,Direct Website Registration,0,,,Prepaid (Non-Refund!able),85.0,1
71077,2,2.0,0,2016-08-14,4,10,222.0,FRA,Standard (Coffee Only),Branded Notebook,Dual Monitor Setup,Dual Monitor Setup,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,158.95,1
68078,1,0.0,0,2016-04-19,0,2,103.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,133.0,, Prepaid (Non-Refundable)  ,115.0,1
73505,2,0.0,0,2015-09-07,1,1,0.0,PRT,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,206.0,,Pay Upon Start,118.8,1
42975,3,0.0,0,2017-04-11,0,2,29.0,DEU, Standard (Coffee Only)  ,Water Bottle,MacOS Station,MacOS Station,0,0,3,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,229.0,0
60718,2,0.0,0,2015-07-02,0,2,258.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Red,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Pay Upon Start,62.0,1
39375,2,0.0,0,2016-12-27,2,5,245.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,BLACK,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,58.36,1
38011,2,0.0,0,2016-08-03,0,3,85.0,ITA,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,119.7,1
4982,1,0.0,0,2016-03-18,0,2,91.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,20,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,129.0,,Prepaid (Non-Refundable),75.0,1
34242,2,0.0,0,2016-05-24,0,3,114.0,AUS,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,Affiliated Admission,Blue,SAAS & SOFTWARE HOUSES,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,140.4,0
55925,2,1.0,0,2016-08-17,0,2,145.0,PRT,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,1,AFFILIATED ADMISSION, Red ,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,147.0,1
68328,2,0.0,0,2016-11-01,0,3,43.0,FRA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0,General Admission, Red ,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,75.0,0
33927,1,2.0,0,2017-04-08,2,1,80.0,  fra  ,Lunch Included,Water Bottle,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,,,Pay Upon Start,122.0,0
59850,2,0.0,0,2015-08-14,0,1,87.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,,0,0,General Admission, Orange  ,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),12.0,1
55815,2,0.0,0,2015-12-06,2,1,13.0,GBR,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,72.22,0
66393,2,0.0,0,2017-04-04,0,2,112.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,,5200.0,Prepaid (Non-Refundable),95.0,1
66580,3,0.0,0,2016-06-12,2,1,14.0,GBR,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,2,1.0,0,0,general admission,Green,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,159.33,0
62640,2,0.0,0,2015-09-17,0,2,335.0,PRT,  Standard (Coffee Only)  ,Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Orange,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
927,2,0.0,0,2016-03-18,0,2,8.0,NLD,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Orange,SaaS & Software Houses,  B2B Platforms & Resellers ,0,158.0,,Pay Upon Start,125.0,0
66114,2,0.0,0,2015-09-18,0,2,74.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Prepaid (Non-Refundable),101.5,1
8835,2,0.0,0,2017-03-07,0,1,4.0,PRT,Standard (Coffee Only),Water Bottle,Linux Workstation,Standard PC (Windows),1,0,1,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,DIRECT WEBSITE REGISTRATION,1,169.0,,Pay Upon Start,90.0,0
72203,1,0.0,0,2017-03-21,0,2,19.0,SWE,Standard (Coffee Only),Branded Notebook,Linux Workstation,MacOS Station,0,0,0,0.0,0,1,  General Admission ,Blue,FinTech & Banking,DIRECT WEBSITE REGISTRATION,0,,,Pay Upon Start,95.0,0
45217,1,0.0,0,2016-05-10,0,3,25.0,FRA,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General ?Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,PAY UPON START,129.0,0
65816,2,0.0,0,2016-02-24,0,3,34.0,ESP,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,89.7,1
12834,2,0.0,0,2016-10-31,1,1,42.0,DEU,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,127.5,0
25657,2,0.0,0,2016-10-15,1,1,252.0,cn,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,,111.6,1
63442,2,0.0,0,2016-05-13,1,2,91.0,FRA,Standard (Coffee Only),Branded Notebook,Dual Monitor Setup,Dual Monitor Setup,0,0,0,0.0,0,0, Affiliated Admission  ,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,, Pay Upon Start  ,198.9,1
65315,2,0.0,0,2017-03-31,2,2,187.0,PRT,No Food Plan,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,72.42,1
56292,2,0.0,1,2015-09-28,1,4,19.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,2,1.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,,,Pay Upon Start,146.8,0
37136,2,0.0,0,2016-11-03,0,3,304.0,PRT,Standard (Coffee Only),USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,138.0,,Prepaid (Non-Refundable),89.0,1
50792,2,0.0,0,2016-09-26,1,1,25.0,FRA,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Linux Workstation,0,0,3,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,139.0,0
11240,2,0.0,0,2016-05-06,0,2,49.0,esp,No Food Plan,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B PLATFORMS & RESELLERS,0,321.0,,Pay Upon Start,85.0,0
29131,2,0.0,0,2016-06-02,1,3,15.0,USA,no food plan,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Red,SaaS & Software Houses,B2B Platforms & Resellers,0,104.0,,Pay Upon Start,93.56,0
37251,2,0.0,0,2016-06-19,2,0,243.0, USA ,Standard (Coffee Only),USB Drive,Laptop Docking Station,Laptop Docking Station,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers#,0,158.0,,Pay Upon Start,95.58,0
49351,2,0.0,0,2017-04-04,0,1,372.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue, Traditional IT & Telecomm ,B2B Platforms & Resellers,0,227.0,,Prepaid (Non-Refundable),90.0,1
34307,1,0.0,0,2016-06-14,0,3,71.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Black,Traditional IT & Telecomm,B2B Platforms & Resellers,0,314.0,,Prepaid (Non-Refundable),120.0,1
14822,2,0.0,0,2017-02-13,1,1,19.0,ESP,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0, General Admission  ,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,224.0,,Pay Upon Start,75.0,0
7139,2,0.0,0,2016-07-14,0,2,372.0,PRT,  Standard (Coffee Only)  ,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),62.0,1
36965,2,0.0,0,2016-03-24,0,3,73.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,219.0,,Pay Upon Start,56.38,0
73909,1,0.0,0,2015-11-23,1,2,98.0,PRT,All Inclusive,Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,AFFILIATED ADMISSION,Green,Big Tech & Multinationals,B2B Platforms & Resellers,0,320.0,,Pay Upon Start,84.0,1
28978,1,0.0,0,2016-04-05,0,1,8.0,JOR,No Food Plan,USB Drive,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,89.0,0
76071,2,0.0,0,2016-11-25,1,2,28.0,GBR,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,104.0,1
77766,2,0.0,0,2016-02-11,0,3,70.0,ITA,No Food Plan,Portable Charger,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,1,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,78.3,1
34773,2,0.0,0,2015-07-27,1,1,283.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Contractual Agreement,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
73365,2,0.0,0,2017-01-06,1,2,3.0,AUS,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,0,0,General Admission,Black,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,87.69,0
31217,2,1.0,0,2016-07-24,2,1,169.0,BEL,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,2,0.0,0,0,General Admission,Blue,FinTech & Banking,,0,,,Pay Upon Start,128.4,0
12784,2,0.0,1,2015-09-13,1,0,6.0,DEU,Standard (Coffee Only),Branded Notebook,,Standard PC (Windows),0,0,2,0.0,0,0,Contractual Agreement,BLUE,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,105.0,0
65274,2,0.0,0,2016-10-01,2,2,52.0,BEL,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,1,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,,,Pay Upon Start,122.4,0
22994,2,0.0,0,2016-09-30,0,2,328.0,FRA,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,1,0.0,38,0,Affiliated Admission,Red,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Pay Upon Start,65.0,0
26547,1,0.0,0,2016-05-04,0,4,215.0,AUT,standard (coffee only),Water Bottle,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,1,Contractual Agreement,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,100.8,0
43794,0,2.0,0,2016-02-05,2,2,28.0,PRT,Standard (Coffee Only),USB Drive,Laptop Docking Station,Laptop Docking Station,0,0,1,0.0,0,0,Affiliated Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,pay upon start,73.39,0
5863,2,0.0,0,2015-11-26,0,1,2.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Blue,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,75.0,0
77132,2,1.0,0,2016-07-02,0,1,3.0,PRT,Standard (Coffee Only),Portable Charger,Standard PC (Windows),Linux Workstation,0,0,0,0.0,0,0,General Admission,Black,FinTech & Banking,Direct Website Registration,0,264.0,,Pay Upon Start,122.65,0
12034,1,0.0,0,2016-06-08,0,1,5.0,GBR,Standard (Coffee Only),Water Bottle,,Standard PC (Windows),0,0,1,0.0,0,0,GENERAL ADMISSION,Orange,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,115.0,0
37235,2,0.0,0,2015-12-29,2,5,69.0,PRT,Standard (Coffee Only),Branded Notebook,Laptop Docking Station,Laptop Docking Station,0,0,0,0.0,0,0,Contrac#tual Agreement,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,92.43,0
35507,2,0.0,0,2015-07-22,0,2,278.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,,,Prepaid (Non-Refundable),62.0,1
54981,2,1.0,0,2016-06-14,0,1,10.0,gbr,Standard (Coffee Only),Water Bottle,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,  Pay Upon Start ,119.0,1
9732,2,0.0,0,2015-07-22,0,2,278.0,PRT,Standard (Coffee Only),Water Bottle,Standard PC (Windows),Standard PC (Windows),1,0,0,0.0,0,0,Affiliated Admission,Blue,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),62.0,1
11759,2,0.0,0,2017-03-31,0,2,44.0,GBR,No Food Plan,Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,2,0.0,0,0,General Admission,Blue,SaaS & Software Houses,B2B Platforms & Resellers,0,184.0,,Pay Upon Start,93.6,1
2315,2,0.0,0,2016-03-19,2,1,393.0,PRT,Standard (Coffee Only),Branded Notebook,Standard PC (Windows),Standard PC (Windows),0,0,0,0.0,0,0,General Admission,Orange,Big Tech & Multinationals,B2B Platforms & Resellers,0,218.0,,Prepaid (Non-Refundable),70.53,1
77750,2,0.0,0,2016-12-03,2,1,0.0,PRT,Standard (Coffee Only),Branded Notebook,Linux Workstation,Linux Workstation,0,0,0,0.0,0,0,General Admission,Blue, FinTech & Banking ,Direct Website Registration,0,264.0,,Pay Upon Start,113.67,1
18871,2,0.0,0,2016-09-26,1,2,418.0,PRT,Lunch Included,Branded Notebook,Standard PC (Windows),Laptop Docking Station,0,0,0,0.0,223,0,Affiliated Admission,Blue,Traditional IT & Telecomm,B2B Platforms & Resellers,0,199.0,,Pay Upon Start,107.0,0
